area,bathrooms,bedrooms,direction,district,front_street_length,house_type,legal_status,num_of_floor,price,project,title,url
61 m²,2,2,,Huyện Bình Chánh,"6,0 m",Nhà phố,Sổ hồng,1,"1,4 Tỷ VNĐ",,"Bán Nhà Cách Chợ Vĩnh Lộc A 800m- Ngay Ngã 5 N,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-cach-cho-vinh-loc-a-800m-ngay-nga-5-n-thi-6810155
48 m²,2,2,,Huyện Bình Chánh,"6,0 m",Nhà phố,Sổ hồng,1,"1,32 Tỷ VNĐ",,Bán nhà Phố tại Đường liên ấp 123  - Huyện Bình,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-pho-tai-duong-lien-ap-123-huyen-binh-chanh-6639472
72 m²,8,7,Tây,Quận 7,"35,0 m",Nhà phố,Sổ hồng,,11 Tỷ VNĐ,,Nhà 4x18m Huỳnh Tấn Phát Phường Phú Thuận Q7. Giá,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-4x18m-huynh-tan-phat-phuong-phu-thuan-q7-gia-1-6850331
150 m²,4,4,,Quận Bình Thạnh,"3,0 m",Nhà phố,Sổ hồng,2,12 Tỷ VNĐ,,"Nhà Gần Quận 1, Đinh Tiên Hoàng, dt 150m2, giá 12",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-gan-quan-1-dinh-tien-hoang-dt-150m2-gia-12-ty-6717029
150 m²,3,4,,Quận Tân Phú,"7,0 m",Nhà phố,Sổ hồng,2,"2,3 Tỷ VNĐ",,"Bán Nhà Quận Bình Tân, Giấy Tờ Shr , Giá",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-quan-binh-tan-giay-to-shr-gia-re-7065053
135 m²,0,12,,Quận Tân Phú,"5,0 m",Nhà phố,,2,"10,5 Tỷ VNĐ",,"Bán nhà mặt tiền đường Số 27, Sơn Kỳ, Quận Tân",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-mat-tien-duong-so-27-son-ky-quan-tan-phu-d-7036680
160 m²,20,20,,Quận Bình Tân,"6,0 m",Nhà phố,Sổ hồng,4,16 Tỷ VNĐ,,"Hàng Hot, Bán Khách Sạn 2mt 51 Đường Số 24, Bình",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/hang-hot-ban-khach-san-2mt-51-duong-so-24-binh-tri-7194840
60 m²,2,2,,Huyện Bình Chánh,"5,0 m",Nhà phố,,1,"1,1 Tỷ VNĐ",,Nhà bán gần ngay ngã 5 Vĩnh Lộc 1TR 1L 2 PN 2WC,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-ban-gan-ngay-nga-5-vinh-loc-1tr-1l-2-pn-2wc-so-6766283
72 m²,3,3,Đông,Quận Tân Phú,"4,0 m",Nhà phố,Sổ hồng,3,"9,5 Tỷ VNĐ",,"Bán nhà MTKD 122 Tân Quý, 4m x 18m, đúc thật 3",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-mtkd-122-tan-quy-4m-x-18m-duc-that-3-lau-s-7042552
80 m²,6,5,Bắc,Quận 7,"14,0 m",Nhà phố,Sổ hồng,4,"11,3 Tỷ VNĐ",,Nhà 1 Trêt 3 Lầu Sân Thương Đường 81 Phường Tân,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-1-tret-3-lau-san-thuong-duong-81-phuong-tan-qu-6993342
144 m²,3,3,,Quận Bình Tân,"5,0 m",Nhà phố,Sổ hồng,2,"1,41 Tỷ VNĐ",,Chính Chủ Bán Căn Nhà Gẫn Ngã Năm Nguyễn Thị Tú,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-ban-can-nha-gan-nga-nam-nguyen-thi-tu-dt-6796842
52 m²,2,2,,Huyện Bình Chánh,"4,0 m",Nhà phố,Sổ hồng,1,"1,58 Tỷ VNĐ",,"Bán Nhà Mới 1 Trệt + 1 Lầu 52m2, 2pn Ngay Mt",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-moi-1-tret-1-lau-52m2-2pn-ngay-mt-quach-di-7040921
266 m²,55,55,,Quận 3,,Nhà phố,Sổ hồng,9,89 Tỷ VNĐ,,Bán khách sạn mặt tiền Nguyễn Thiện Thuật Q3.,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-khach-san-mat-tien-nguyen-thien-thuat-q3-6130031
40 m²,2,3,,Quận Bình Tân,"7,0 m",Nhà phố,,1,"2,7 Tỷ VNĐ",,"Bán nhà 1/ Chiến Lược, đúc kiên cố 1 trệt 1 lầu,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-1-chien-luoc-duc-kien-co-1-tret-1-lau-4mx1-7253547
40 m²,2,2,,Quận Bình Tân,"5,0 m",Nhà phố,Sổ hồng,1,"1,222 Tỷ VNĐ",,"Chính chủ cần bán gấp nhà 1lầu gần chợ, Ng.Thị",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-can-ban-gap-nha-1lau-gan-cho-ng-thi-tu-v-7137410
52 m²,,2,,Huyện Bình Chánh,,Nhà phố,,1,"1,32 Tỷ VNĐ",,"Hot So Hot! Cơ Hội Đến Rồi - Bán Nhà H.lộ 80,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/hot-so-hot-co-hoi-den-roi-ban-nha-h-lo-80-binh-cha-6552431
60 m²,2,3,Nam,Huyện Bình Chánh,"5,0 m",Nhà phố,Sổ hồng,1,"1,45 Tỷ VNĐ",,Chính Chủ Bán  Nhà 1 Lầu 3pn Ngay Chợ Thới,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-ban-nha-1-lau-3pn-ngay-cho-thoi-hoa-kdc-6919186
162 m²,1,1,,Quận 10,"8,0 m",Biệt thự/ Villa,Sổ hồng,1,18 Tỷ VNĐ,,"Bán đất xây biệt thự, kinh doanh, tòa cao ôc chỉ",http://www.muabannhadat.vn/nha-ban-biet-thu-villa-3525/ban-dat-xay-biet-thu-kinh-doanh-toa-cao-oc-chi-18-6982254
90 m²,2,2,,Huyện Bình Chánh,"5,0 m",Nhà phố,,1,"1,53 Tỷ VNĐ",,"Nhà Phố Đường Thới Hòa, Vĩnh Lộc A 90m2 Chỉ 1.",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-duong-thoi-hoa-vinh-loc-a-90m2-chi-1-530tr-6772264
73 m²,2,3,,Quận Tân Bình,"20,0 m",Nhà phố,,2,"8,6 Tỷ VNĐ",,Bán Gấp nhà MT Tân Phước P9 Tân Bình 73m2 x 2 lầu,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-gap-nha-mt-tan-phuoc-p9-tan-binh-73m2-x-2-lau-7253551
104 m²,2,2,,Huyện Bình Chánh,"6,0 m",Nhà phố,Sổ hồng,1,"1,41 Tỷ VNĐ",,"Nhà Phố Kdc Chợ Thới Hòa 1t 1l, 2pn, 2wc, 104m2,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-kdc-cho-thoi-hoa-1t-1l-2pn-2wc-104m2-shcc-6950943
60 m²,6,5,Nam,Quận 7,"12,0 m",Nhà phố,Sổ hồng,4,"6,8 Tỷ VNĐ",,Nhà Đường 53 Phường Tân Quy Q7. 1 Trệt 4 lầu giá,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-duong-53-phuong-tan-quy-q7-1-tret-4-lau-gia-6-6934528
70 m²,4,3,,Quận Tân Bình,"8,0 m",Nhà phố,Sổ hồng,3,"6,4 Tỷ VNĐ",,"Bán nhà hẻm 8m Văn Chung, P13, đất 70 m2, giá 6.4",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-hem-8m-van-chung-p13-dat-70-m2-gia-6-4-ty-6929915
64 m²,2,2,,Huyện Bình Chánh,"7,0 m",Nhà phố,Sổ hồng,1,"1,2 Tỷ VNĐ",,"Bán Nhà Ngã 4 Gò Mây, Ngay Ngã 5 Nguyễn Thị",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-nga-4-go-may-ngay-nga-5-nguyen-thi-tu-vinh-6981707
104 m²,2,2,,Huyện Bình Chánh,"6,0 m",Nhà phố,Sổ hồng,1,"1,35 Tỷ VNĐ",,"Bán Nhà Đẹp Đường Thới Hòa, 1t/1lầu. 2-3pn 2",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-dep-duong-thoi-hoa-1t-1lau-2-3pn-2-tolet-d-6761477
60 m²,2,2,,Huyện Bình Chánh,"4,0 m",Nhà phố,,1,"1,14 Tỷ VNĐ",,Nhà Mới 2 Mặt Tiền Liên Ấp 123,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-moi-2-mat-tien-lien-ap-123-60m2-6571297
115 m²,5,5,Đông Nam,Quận 9,"2,5 m",Nhà phố,Sổ hồng,,"3,9 Tỷ VNĐ",,"Bán 5 phòng trọ 12tr/tháng , đường 61 , PLB ,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-5-phong-tro-12tr-thang-duong-61-plb-quan-9-7214161
104 m²,2,2,,Huyện Bình Chánh,"6,0 m",Nhà phố,Sổ hồng,1,"1,35 Tỷ VNĐ",,"Chính Chủ Cần Bán Nhà 1tấm 2-3pn, Gần Chợ Thới",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-can-ban-nha-1tam-2-3pn-gan-cho-thoi-hoa-6941394
125 m²,18,17,Nam,Quận 7,"25,0 m",Khác,Sổ hồng,5,"16,5 Tỷ VNĐ",,Bán phòng trọ cao cấp  đường số 7 phường tân,http://www.muabannhadat.vn/nha-ban-khac-3592/ban-phong-tro-cao-cap-duong-so-7-phuong-tan-kieng-6793449
48 m²,2,2,,Huyện Bình Chánh,"4,0 m",Nhà phố,Sổ hồng,1,"1,145 Tỷ VNĐ",,Tặng Lộc Cực Lớn Khi Mua Nhà 1 Tấm 2pn Gần Chợ,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/tang-loc-cuc-lon-khi-mua-nha-1-tam-2pn-gan-cho-vin-6390568
40 m²,2,2,,Quận Bình Tân,"5,0 m",Nhà phố,,1,"1,35 Tỷ VNĐ",,Nhà Mới 100%- Giá Bình Ổn Nhất Thị Trường Ngay,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-moi-100-gia-binh-on-nhat-thi-truong-ngay-nga-5-6971812
36 m²,2,2,,Huyện Bình Chánh,"6,0 m",Nhà phố,Sổ hồng,1,"1,07 Tỷ VNĐ",,"Nhà Mt Liên Ấp 123, DT 4x9m, 72m2",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-mt-lien-ap-123-dt-4x9m-72m2-6650496
70 m²,2,2,,Quận Bình Tân,"70,0 m",Nhà phố,,1,"1,15 Tỷ VNĐ",,Sốt Giá Nhà Đất ! Giá Rẻ Bất Ngờ - Dt: 70 (4.5 *7,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/sot-gia-nha-dat-gia-re-bat-ngo-dt-70-4-5-7-m2-1ty1-7161301
150 m²,5,5,,Quận Tân Bình,,Biệt thự/ Villa,Sổ hồng,5,"13,7 Tỷ VNĐ",,Biệt Thự Trần Mai Ninh 150m2(9.5x12) 5 lầu 13.7,http://www.muabannhadat.vn/nha-ban-biet-thu-villa-3525/biet-thu-tran-mai-ninh-150m29-5x12-5-lau-13-7-ty-6982509
50 m²,2,2,,Huyện Bình Chánh,,Nhà phố,Sổ hồng,1,"1,12 Tỷ VNĐ",,"Bán Nhà Mới Xây 1 Trệt 1 Lầu Ngay Ngã 5 Vĩnh Lộc,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-moi-xay-1-tret-1-lau-ngay-nga-5-vinh-loc-c-6827484
74 m²,2,2,Tây Nam,Quận 9,"4,0 m",Nhà phố,Sổ hồng,1,"3,2 Tỷ VNĐ",,"Bán nhà 1 trệt 1 lửng hẽm 4m , đường 61 , Phường",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-1-tret-1-lung-hem-4m-duong-61-phuong-plb-q-7209902
90 m²,2,2,,Huyện Bình Chánh,"6,0 m",Nhà phố,Sổ hồng,1,"1,12 Tỷ VNĐ",,Nhà Mới Xây Siêu Đẹp Rẻ Nhất Thị Trường Hiện Nay,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-moi-xay-sieu-dep-re-nhat-thi-truong-hien-nay-9-6847488
48 m²,2,2,Bắc,Huyện Bình Chánh,"5,0 m",Nhà phố,Sổ hồng,1,"1,35 Tỷ VNĐ",,"Nhà Bán Ngay Ngã 5 Nguyễn Thị Tú Chỉ Có 1,35 Tỷ.",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-ban-ngay-nga-5-nguyen-thi-tu-chi-co-1-35-ty-1l-6872863
80 m²,4,3,,Quận Bình Tân,"4,0 m",Nhà phố,Sổ hồng,2,"1,41 Tỷ VNĐ",,Bán nhà riêng đường Liên Ấp 26 VLA DTSD 80m2( Sàn,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-rieng-duong-lien-ap-26-vla-dtsd-80m2-san-1-6813905
60 m²,2,3,Tây,Huyện Bình Chánh,"5,0 m",Nhà phố,Sổ hồng,1,"1,45 Tỷ VNĐ",,Bán nhà (1 trệt + 1 lầu) 3PN ngay chợ Thới Hòa -,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-1-tret-1-lau-3pn-ngay-cho-thoi-hoa-kdc-vin-6906700
52 m²,2,2,,Huyện Bình Chánh,,Nhà phố,,1,"1,38 Tỷ VNĐ",,Nhà 4x13m- HXH 5m- Ngay Ngã 5 Quách Điêu- Khu,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-4x13m-hxh-5m-ngay-nga-5-quach-dieu-khu-dong-du-6482649
96 m²,2,2,,Huyện Bình Chánh,"4,0 m",Nhà phố,Sổ hồng,1,"1,156 Tỷ VNĐ",,"Bán Nhà Giá Rẻ, Vui Vẻ Vào Nhà 1t1l 96m2 Ấp 1,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-gia-re-vui-ve-vao-nha-1t1l-96m2-ap-1-ngay-6503758
100 m²,2,3,,Huyện Bình Chánh,,Nhà phố,Sổ hồng,1,600 Triệu VNĐ,,"Nhà bán chính chủ, 1 lầu, gần chợ B Chánh, sổ",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-ban-chinh-chu-1-lau-gan-cho-b-chanh-so-hong-ri-6630287
30 m²,,2,,Quận Thủ Đức,"2,0 m",Nhà phố,Sổ hồng,2,2 Tỷ VNĐ,,Bán Nhà Nguyên Căn 2 lầu đúc 30m2 đường số 10,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-nguyen-can-2-lau-duc-30m2-duong-so-10-truo-7005556
200 m²,4,5,Nam,Quận 2,"12,0 m",Biệt thự/ Villa,Sổ hồng,3,"14,5 Tỷ VNĐ",,Bán căn biệt thự rất đẹp 10x20m gần Nguyễn Duy,http://www.muabannhadat.vn/nha-ban-biet-thu-villa-3525/ban-can-biet-thu-rat-dep-10x20m-gan-nguyen-duy-tri-6925186
36 m²,2,4,Đông,Huyện Bình Chánh,"5,0 m",Nhà phố,Sổ hồng,2,"1,42 Tỷ VNĐ",,Nhà Bán Đẹp Nhất Nhì Khu Vực Vĩnh Lộc A. Nguyễn,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-ban-dep-nhat-nhi-khu-vuc-vinh-loc-a-nguyen-thi-6859124
61 m²,2,3,,Huyện Bình Chánh,"6,0 m",Nhà phố,Sổ hồng,1,"1,277 Tỷ VNĐ",,Nhà Mới 6b Dt 122m2 1t 1l 2-3pn 2wc Đường 6m Bình,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-moi-6b-dt-122m2-1t-1l-2-3pn-2wc-duong-6m-binh-6733381
50 m²,2,2,,Quận Bình Tân,"8,0 m",Nhà phố,Sổ hồng,1,"1,8 Tỷ VNĐ",,Cần Bán Nhà 1 Trệt 1 Lầu Nằm Ngay Trung Tâm Vĩnh,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-nha-1-tret-1-lau-nam-ngay-trung-tam-vinh-l-6392570
56 m²,2,3,Tây,Huyện Bình Chánh,"5,0 m",Nhà phố,Sổ hồng,1,"1,45 Tỷ VNĐ",,"Cần bán nhà chính chủ 1 lầu, 56m2, 3PN, 1PK, 1,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-nha-chinh-chu-1-lau-56m2-3pn-1pk-1-45ty-na-6865624
53 m²,2,3,,Quận Bình Tân,"7,0 m",Nhà phố,Sổ hồng,1,"1,5 Tỷ VNĐ",,"Bán Nhà Mặt Phố Tây Lân: 4x12,5m,1t1l, 3pn, Sát",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-mat-pho-tay-lan-4x12-5m-1t1l-3pn-sat-cho-7063424
70 m²,,5,,Quận 4,"7,0 m",Nhà phố,Sổ hồng,4,15 Tỷ VNĐ,,"Bán nhà Đường Số 45 Quận 4, 70m2, 15 tỷ",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-duong-so-45-quan-4-70m2-15-ty-6906407
52 m²,2,2,,Huyện Bình Chánh,,Nhà phố,,1,"1,52 Tỷ VNĐ",,Khu sầm uất nhất Bình Chánh hiện diện căn nhà,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/khu-sam-uat-nhat-binh-chanh-hien-dien-can-nha-4x13-6667300
100 m²,5,4,Nam,Quận 7,"14,0 m",Nhà phố,Sổ hồng,3,13 Tỷ VNĐ,,Nhà 5x20m 1 Trệt 2 Lầu Đường 79 Tân Quy Q7. Giá,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-5x20m-1-tret-2-lau-duong-79-tan-quy-q7-gia-13-6791789
66 m²,2,2,,Huyện Bình Chánh,"6,0 m",Nhà phố,Sổ hồng,1,"1,399 Tỷ VNĐ",,Nhà Giá Rẻ Sốc Nhất Thị Trường Hiện Nay 1 Lầu,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-gia-re-soc-nhat-thi-truong-hien-nay-1-lau-2-3p-6845221
163 m²,4,4,Đông,Quận 6,"20,0 m",Nhà phố,Sổ hồng,3,17 Tỷ VNĐ,,"Bán nhà MT đường số 1 p11 q6,7.",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-mt-duong-so-1-p11-q6-7-4x22m-7251157
52 m²,,2,Không xác định,Huyện Bình Chánh,"6,0 m",Nhà phố,Sổ hồng,1,"1,39 Tỷ VNĐ",,Bán Nhà Mới Xây Gần Ngã Năm Nguyễn Thị Tú Dt 4x13,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-moi-xay-gan-nga-nam-nguyen-thi-tu-dt-4x13-6557421
52 m²,2,3,,Huyện Bình Chánh,"8,0 m",Nhà phố,Sổ hồng,1,"2,17 Tỷ VNĐ",,"Cần bán gấp nhà DT4x13 3PN mới xây, nhà chính chủ",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-gap-nha-dt4x13-3pn-moi-xay-nha-chinh-chu-n-6322348
58 m²,1,3,,Quận Tân Bình,"4,0 m",Khác,,3,"4,95 Tỷ VNĐ",,"Đường Ni Sư Huỳnh Liên, oto đỗ cửa, nở hậu, Tân",http://www.muabannhadat.vn/nha-ban-khac-3592/duong-ni-su-huynh-lien-oto-do-cua-no-hau-tan-binh-7251004
50 m²,,4,,Quận Tân Bình,,Nhà phố,Sổ hồng,,"5,8 Tỷ VNĐ",,"HXH Trường Chinh,gần Ngã 4 Bảy Hiển, Dt 5x10m,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/hxh-truong-chinh-gan-nga-4-bay-hien-dt-5x10m-tret-7171611
100 m²,3,3,Nam,Huyện Bình Chánh,"26,0 m",Nhà phố,Sổ hồng,3,"6,78 Tỷ VNĐ",,Cần Bán Nhà Phố Khu Dân Cư Mặt Tiền 26m Gần Phú,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/can-ban-nha-pho-khu-dan-cu-mat-tien-26m-gan-phu-my-7135163
35 m²,2,2,Đông Nam,Quận Bình Thạnh,"3,0 m",Nhà phố,Sổ hồng,1,"2,65 Tỷ VNĐ",,Nhà hẻm 283 Nơ trang long Hót nhất trong tuần cho,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-hem-283-no-trang-long-hot-nhat-trong-tuan-cho-7250988
53 m²,2,2,,Quận 3,,Nhà phố,Sổ hồng,2,"4,6 Tỷ VNĐ",,"Chính chủ bán nhà Lý Chính Thắng, Quận 3, 53m2,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-ban-nha-ly-chinh-thang-quan-3-53m2-duc-2-7251072
60 m²,2,3,,Huyện Hóc Môn,"12,0 m",Nhà phố,Sổ hồng,2,Giá bảo mật,,Bạn Cần Nhà Hóc Môn? Tôi Bán 32 Căn Nhà Phố Liền,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-can-nha-hoc-mon-toi-ban-32-can-nha-pho-lien-ke-7250960
35 m²,3,4,,Quận 12,"4,0 m",Nhà phố,Sổ hồng,2,"1,62 Tỷ VNĐ",,Sỡ Hữu Nhà Phố Cách Cầu Tân Thới Hiệp 300m Chỉ,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/so-huu-nha-pho-cach-cau-tan-thoi-hiep-300m-chi-con-7250932
280 m²,3,6,Tây Nam,Quận 2,,Biệt thự/ Villa,Sổ hồng,4,11 Tỷ VNĐ,,Biệt Thự Sài Gòn Mystery Villas Quận 2 Đảo Kim,http://www.muabannhadat.vn/nha-ban-biet-thu-villa-3525/biet-thu-sai-gon-mystery-villas-quan-2-dao-kim-cuo-7251019
50 m²,4,4,,Quận 12,,Nhà phố,,3,4 Tỷ VNĐ,,Nhà 3 tấm Tân Thới Hiệp Q12 50m2 giá 4 tỷ SHR,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-3-tam-tan-thoi-hiep-q12-50m2-gia-4-ty-shr-chin-7251018
42 m²,3,4,Đông Nam,Quận 12,,Nhà phố,Sổ hồng,2,"1,72 Tỷ VNĐ",,Bán Nhà Chính Chủ Cuối Đường Lê Đức Thọ Đi Vào,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-chinh-chu-cuoi-duong-le-duc-tho-di-vao-kho-7165626
92 m²,2,2,,Quận Tân Bình,,Nhà phố,Sổ hồng,,"8,5 Tỷ VNĐ",,"HXH gần ngã 4 bảy hiền,P.12 - dt 3,9x23,5m , giá",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/hxh-gan-nga-4-bay-hien-p-12-dt-3-9x23-5m-gia-8-ty-7171761
120 m²,3,5,Không xác định,Quận 8,"10,0 m",Nhà phố,Sổ đỏ,2,12 Tỷ VNĐ,,Bán Nhà Mặt Tiền Đường Dương Bá Trạc,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-mat-tien-duong-duong-ba-trac-7250854
72 m²,3,2,Đông Bắc,Quận Bình Tân,"5,0 m",Nhà phố,Sổ hồng,2,"1,52 Tỷ VNĐ",,Nhà phố 1T2L KDC đông đúc mua nhà tặng,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-1t2l-kdc-dong-duc-mua-nha-tang-vang-7253293
56 m²,5,4,,Quận Thủ Đức,"8,0 m",Nhà phố,,3,"4,275 Tỷ VNĐ",,Đang Cần Tiền Nên Bán Gấp Nhà Mật Tiên Đương Số 8,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/dang-can-tien-nen-ban-gap-nha-mat-tien-duong-so-8-6856842
30 m²,2,4,,Quận Tân Bình,"10,0 m",Nhà phố,Sổ hồng,4,"4,65 Tỷ VNĐ",,"Bán nhà hẻm 71 Cộng Hòa, P4, Quận Tân Bình. Diện",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-hem-71-cong-hoa-p4-quan-tan-binh-dien-tich-7032467
72 m²,5,4,Không xác định,Quận 12,"7,0 m",Nhà phố,Sổ hồng,3,"3,55 Tỷ VNĐ",,Tại Sao Bạn Phải Lưỡng Lự Trong Khi Người Khác Đã,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/tai-sao-ban-phai-luong-lu-trong-khi-nguoi-khac-da-6973599
75 m²,3,3,Không xác định,Quận 12,"3,5 m",Nhà phố,Có giấy phép xây dựng,3,"1,4 Tỷ VNĐ",,"Khu Nhà Phố Liền Kề Ngay Bên Gò Vấp Giá Chỉ 1,4",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/khu-nha-pho-lien-ke-ngay-ben-go-vap-gia-chi-1-4-ty-7253274
60 m²,5,4,,Quận 12,,Nhà phố,,3,"3,55 Tỷ VNĐ",,"Nhà phố cực đẹp ở đường TX22 Quận 12, giá tốt,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-pho-cuc-dep-o-duong-tx22-quan-12-gia-tot-dt-4x-7169869
113 m²,4,4,,Quận Tân Phú,"16,0 m",Nhà phố,Sổ hồng,4,11 Tỷ VNĐ,,"Bán nhà mặt tiền kinh doanh Nguyễn Văn Săng, Tân",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-mat-tien-kinh-doanh-nguyen-van-sang-tan-so-7032547
60 m²,5,4,,Quận 12,,Nhà phố,Sổ hồng,3,"3,55 Tỷ VNĐ",,Bán nhà mới xây xong dọn vào ở ngay với thiết kế,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-moi-xay-xong-don-vao-o-ngay-voi-thiet-ke-s-7168678
40 m²,2,2,,Huyện Bình Chánh,"4,0 m",Nhà phố,Sổ hồng,1,"1,22 Tỷ VNĐ",,"Chính chủ cần bán căn nhà Ấp 1, đường Vĩnh Lộc,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-can-ban-can-nha-ap-1-duong-vinh-loc-4x10-7093603
80 m²,3,4,,Huyện Nhà Bè,"8,0 m",Nhà phố,Sổ hồng,2,"3,5 Tỷ VNĐ",,"Toi cần bán nhà Lê Văn Lương, Phước Kiển 2 lầu,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/toi-can-ban-nha-le-van-luong-phuoc-kien-2-lau-5x16-7004716
56 m²,2,3,,Quận Bình Tân,"4,0 m",Nhà phố,Sổ hồng,1,"1,451 Tỷ VNĐ",,"Nhà Đổ Suốt Gần Chợ Thới Hòa, V.lộc A 3pn Gpxd",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/nha-do-suot-gan-cho-thoi-hoa-v-loc-a-3pn-gpxd-shcc-6822238
32 m²,2,2,,Huyện Bình Chánh,"4,0 m",Nhà phố,Sổ hồng,1,"1,15 Tỷ VNĐ",,"Bán nhà ngay ngã 5 Nguyễn Thị Tú, Vĩnh Lộc, 2PN",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/ban-nha-ngay-nga-5-nguyen-thi-tu-vinh-loc-2pn-4x8m-7094501
40 m²,2,2,,Quận Bình Tân,"4,0 m",Nhà phố,Sổ hồng,1,"1,22 Tỷ VNĐ",,"Mua nhà ở đâu đẹp giá cả thách thức thị trường,",http://www.muabannhadat.vn/nha-ban-nha-pho-3535/mua-nha-o-dau-dep-gia-ca-thach-thuc-thi-truong-hay-7109665
40 m²,2,2,,Huyện Bình Chánh,"5,0 m",Nhà phố,Sổ hồng,1,"1,221 Tỷ VNĐ",,Chính chủ cần bán gấp nhà gần chợ Liên ấp 123-V.,http://www.muabannhadat.vn/nha-ban-nha-pho-3535/chinh-chu-can-ban-gap-nha-gan-cho-lien-ap-123-v-lo-7109518
